trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
14445	3072	0	0	3	1	1	5	0	1	2012	9	21	5	16.5	65	1	1	1	2516	0.582222222	0.161944444	0.265833333	0	0.116666667	0	0	0.152777778	0	0.43	0	0.0254545
23104	4967	2	1	3	2	6	5	0	1	2013	1	15	2	15.75	8	1	0	0	592	0.149166667	0.045	0.081388889	0	0.046388889	0	0	0.048055556	0	0.11	0	0.254335
50951	10896	0	7	4	3	1	1	1	2	2014	1	18	6	23.66666667	54	0	1	1	16503	3.974444444	1.266944444	0.089722222	0.533333333	0.251111111	0.4	3	0.582222222	7.2	2.54	0	0.244752
24291	5236	1	0	3	2	6	3	0	1	2013	1	30	3	7.5	11	0	0	0	4826	1.316111111	0.422777778	0.303055556	0	0.586111111	0	0	0.525555556	0	1.29	0	0.455603
35911	7674	2	1	4	2	2	5	0	2	2013	7	12	5	15	5	1	0	2	1571	0.358055556	0.097777778	0.025833333	0	0.110833333	0	0	0.073611111	0	0.25	0	0.0603774
59103	12671	2	0	3	1	6	1	1	3	2014	5	30	5	9	25	0	0	0	10385	2.3125	0.711944444	0.067777778	0	0.966666667	0	0	0.284722222	1.5	1.53	0	0.297561
54081	11580	0	0	4	4	1	1	1	2	2014	3	6	4	7.5	61	0	1	2	8392	1.999166667	0.601944444	0.100833333	0	0.745833333	0.205277778	1	0.345833333	3	1.5	0	0.438554
25225	5436	1	1	4	1	1	1	1	1	2013	2	8	5	22.5	24	0	1	1	3914	1.0125	0.337777778	0.228055556	0	0.343333333	0.140277778	1	0.200833333	3	0.78	0	0.175657
38735	8283	0	2	3	5	6	1	1	2	2013	8	14	3	16	25	1	0	0	2716	0.731666667	0.201388889	0.249166667	0	0.2	0	0	0.201111111	1.5	0.5	0	0.248619
23585	5095	1	1	1	5	1	1	1	1	2013	1	23	3	12.5	29	1	1	1	181	0.035277778	0.008055556	0	0	0.015277778	0	0	0.013333333	1.5	0.03	0	0.770833
14744	3133	1	0	2	1	1	1	1	1	2012	9	25	2	8.5	45	0	1	1	2069	0.51	0.181666667	0.113333333	0	0.261111111	0	0	0.197777778	1.5	0.48	0	0.598315
29198	6317	2	0	3	2	1	1	0.5	2	2013	4	25	4	11	19	0	0	1	7590	1.852222222	0.538333333	0.143611111	0	0.438611111	0.138611111	1	0.308333333	1.5	1.22	0	0.299099
73148	15843	3	1	3	2	6	5	0	3	2014	11	20	4	15.75	7	0	0	0	1186	0.382777778	0.118888889	0.164166667	0	0.149444444	0	0	0.090833333	0	0.24	0	0.278287
31891	6876	1	1	3	3	1	1	1	2	2013	6	1	6	18.75	34	1	1	1	8268	2.021666667	0.699722222	0.174166667	0.3	0	0.083333333	1	0.549166667	2.4	1.46	0	0.645928
63117	13563	0	5	3	3	1	1	1	3	2014	7	12	6	20	26	1	1	1	3353	0.833333333	0.263611111	0.166388889	0	0.308611111	0	0	0.261666667	1.5	0.71	0	0.536093
22997	4940	0	1	4	3	6	5	0	1	2013	1	13	7	20.08333333	70	1	0	0	2093	0.611944444	0.220277778	0.406111111	0	0.05	0	0	0.109166667	0	0.35	0	0.00254453
69091	14935	0	0	3	3	1	5	0	3	2014	10	2	4	9.5	46	1	0	1	11037	2.606666667	0.874166667	0.138055556	0.233333333	0.381111111	0.112777778	1	0.779166667	0	2.03	10.5	0.732977
13939	2957	0	2	1	5	1	1	1	1	2012	9	14	5	13.5	42	0	1	1	531	0.120833333	0.054166667	0.033055556	0	0.04	0	0	0.085277778	1.5	0.21	0	0.28013
6414	1312	0	3	3	3	2	5	0	1	2012	6	19	2	18.43333333	70	1	1	2	1095	0.238611111	0.065	0.046388889	0	0.109444444	0	0	0.080833333	0	0.16	0	0.216495
23635	5108	1	0	3	1	1	1	1	1	2013	1	23	3	12.5	52	0	1	2	4248	1.030277778	0.357777778	0.172777778	0.133333333	0	0.083333333	1	0.324722222	2.4	0.79	10.5	0.72284
68007	14691	0	3	1	3	6	5	0	3	2014	9	18	4	19.25	75	0	0	0	702	0.185833333	0.06	0.061388889	0	0.06	0	0	0.067777778	0	0.15	0	0.42623
76495	16548	2	0	3	4	1	1	0.5	3	2015	1	7	3	15	52	0	0	1	19155	4.421388889	1.2975	0.279444444	0.716666667	0	0.1	1	1.033333333	2.8	4.08	0	0.517742
3638	758	0	0	3	1	6	1	1	1	2012	5	18	5	8	24	1	0	0	10295	2.339166667	0.811944444	0.080833333	0.7	0	0	0	0.834722222	2.9	1.98	10.5	0.679534
61370	13159	1	1	3	5	2	1	1	3	2014	6	24	2	17.25	39	1	1	1	5590	1.372222222	0.483611111	0.265277778	0.233333333	0	0	0	0.506111111	2.8	1.07	10.5	0.517563
24024	5189	0	2	4	1	4	1	1	1	2013	1	28	1	22	22	1	1	2	8259	2.121944444	0.632222222	0.050555556	0	0.699444444	0.091944444	1	0.371388889	3	2.56	0	0.270007
52683	11274	0	1	4	5	2	1	1	2	2014	2	9	7	10.5	45	0	1	2	8179	2.261388889	0.799166667	0.043611111	0	0.95	0.133333333	1	0.364444444	3	1.26	0	0.116616
6877	1414	1	1	1	3	3	1	1	1	2012	6	24	7	11.33333333	52	1	1	1	943	0.230833333	0.067777778	0.081111111	0	0.058611111	0	0	0.05	1.5	0.15	0	0.511111
78934	17100	0	2	4	3	2	1	1	3	2015	2	7	6	16	59	0	1	2	3567	0.788333333	0.205277778	0.045833333	0	0.253333333	0	0	0.1675	1.5	0.47	0	0.262023
1102	251	1	0	3	4	6	1	1	1	2012	4	18	3	9.5	30	0	0	0	12860	2.8575	0.887777778	0.253888889	0.483333333	0	0.116666667	1	0.862222222	2.8	2.14	10.5	0.5625
43603	9312	1	0	4	1	1	1	1	2	2013	10	11	5	6.75	22	0	1	2	10368	2.415555556	0.738611111	0.166111111	0	1.076388889	0.080277778	1	0.539722222	3	1.67	0	0.316521
78147	16924	3	1	3	1	6	1	1	3	2015	1	27	2	18.5	22	0	1	0	11357	2.666388889	0.765277778	0.396666667	0.5	0	0	0	0.704166667	3.9	1.98	0	0.551479
8178	1679	0	4	4	5	1	1	1	1	2012	7	7	6	15.91666667	26	1	1	2	2614	0.659166667	0.183611111	0.446666667	0	0.19	0	0	0.134444444	1.5	0.46	0	0.0289256
20774	4416	2	1	4	3	1	5	0	1	2012	12	5	3	12.41666667	6	0	0	2	690	0.198055556	0.053333333	0.124166667	0	0.020277778	0	0	0.036666667	0	0.13	0	0.0454545
72429	15693	1	3	4	3	1	4	1	3	2014	11	12	3	19.08333333	47	0	1	1	1614	0.405277778	0.119444444	0.136666667	0	0.111111111	0	0	0.125555556	1.5	0.32	0	0.358407
31389	6766	0	6	4	5	2	1	1	2	2013	5	24	5	16.25	41	1	1	1	5853	1.506388889	0.4825	0.064166667	0	0.555277778	0.125	1	0.288888889	3	0.97	0	0.3625
64266	13809	0	9	4	3	1	5	0	3	2014	7	26	6	15.08333333	61	0	0	1	657	0.179722222	0.049166667	0.101666667	0	0.027222222	0	0	0.052777778	0	0.13	0	0.0368421
28269	6125	2	1	4	5	2	5	0	2	2013	4	14	7	14.5	10	0	0	1	7244	1.761944444	0.571388889	0.082222222	0.133333333	0.091944444	0.15	1	0.344444444	0	1.04	0	0.220968
11225	2371	2	1	4	3	1	4	1	1	2012	8	11	6	9.5	19	1	0	1	8213	1.877222222	0.488055556	0.121111111	0	0.621388889	0.138611111	1	0.450833333	3	1.36	0	0.593962
52631	11262	1	1	4	5	1	1	1	2	2014	2	9	7	15	47	1	1	1	1714	0.385555556	0.125	0.042777778	0	0.131388889	0	0	0.145277778	1.5	0.36	0	0.489484
44013	9405	2	0	3	3	1	1	1	2	2013	10	17	4	14	24	0	0	1	13988	3.240833333	1.035833333	0.181388889	0.35	0	0.133333333	1	0.933888889	2.8	2.55	10.5	0.566627
76475	16543	0	4	1	5	1	5	0	3	2015	1	6	2	14.75	61	1	1	1	172	0.1675	0.1175	0.149166667	0	0.027777778	0	0	0.123055556	0	0.36	0	0.23702
46257	9881	0	0	3	2	6	1	1	2	2013	11	15	5	7.75	44	1	0	0	1979	0.624444444	0.204722222	0.1775	0	0.390277778	0	0	0.157777778	1.5	0.43	0	0.183099
77152	16699	0	1	1	2	6	1	1	3	2015	1	15	4	17.75	24	0	1	0	1060	0.271944444	0.131388889	0.171666667	0.033333333	0	0	0	0.136666667	2.4	0.26	10.5	0.396341
63124	13564	1	1	3	5	1	5	0	3	2014	7	12	6	10.5	69	0	1	1	12606	2.872222222	0.961666667	0.103611111	0.4	0.333333333	0.2	2	0.749444444	0	2.27	10.5	0.606004
9569	1995	3	5	4	3	2	3	0	1	2012	7	22	7	19	15	1	0	1	1681	0.483333333	0.1725	0.115833333	0	0.121388889	0	0	0.109722222	0	0.31	0	0.172152
67723	14632	1	0	1	3	6	5	0	3	2014	9	14	7	15	72	1	1	0	1196	0.273055556	0.126388889	0.226388889	0.016666667	0	0	0	0.08	0	0.18	0	0.243056
7051	1451	0	1	1	5	2	4	1	1	2012	6	26	2	12	25	0	1	1	723	0.185	0.096666667	0.126388889	0	0.025	0	0	0.108333333	1.5	0.2	10.5	0.715385
60560	12980	0	0	4	3	6	5	0	3	2014	6	15	7	9.75	75	1	1	0	857	0.2125	0.065277778	0.096111111	0	0.035277778	0	0	0.068888889	0	0.15	0	0.0846774
5273	1079	0	1	3	3	6	1	1	1	2012	6	7	4	12.5	36	1	1	0	1572	0.4825	0.179166667	0.1525	0	0.111111111	0	0	0.144722222	1.5	0.32	0	0.199616
6285	1288	0	1	3	1	2	1	1	1	2012	6	18	1	18.5	37	0	1	1	8647	2.008333333	0.734444444	0.260555556	0.316666667	0	0	0	0.433888889	2.9	1.25	0	0.644046
8500	1757	0	1	4	3	6	5	0	1	2012	7	11	3	11.16666667	64	1	1	0	2271	0.593611111	0.213611111	0.183333333	0	0.205	0	0	0.1625	0	0.45	0	0.278632
32898	7081	3	0	4	2	1	5	0	2	2013	6	11	2	8.166666667	6	0	0	2	958	0.231388889	0.081944444	0.175833333	0	0.050277778	0	0	0.0775	0	0.21	0	0.243728
78868	17084	0	1	1	3	6	1	0	3	2015	2	5	4	15.33333333	52	1	0	0	288	0.073055556	0.016944444	0.041111111	0	0.020555556	0	0	0.025833333	0	0.06	10.5	0.182796
13333	2836	0	1	3	5	6	5	0	1	2012	9	8	6	11.5	59	0	0	0	1866	0.438611111	0.149166667	0.081666667	0	0.127777778	0	0	0.133611111	0	0.31	0	0.390852
40692	8703	0	1	3	1	2	1	1	2	2013	9	9	1	13.5	56	1	1	2	14565	3.487777778	1.272222222	0.179444444	0.516666667	0	0.083333333	1	0.863611111	2.8	2.04	10.5	0.57028
16303	3443	1	1	2	1	1	1	1	1	2012	10	11	4	16	47	1	1	2	6495	1.685833333	0.669722222	0.322222222	0.3	0	0.1	1	0.4825	1.7	1.34	0	0.35118
16155	3414	0	1	3	5	6	1	0.5	1	2012	10	10	3	13	45	1	0	0	947	0.254166667	0.103888889	0.086944444	0	0.088055556	0	0	0.063611111	0.75	0.17	0	0.227074
14409	3066	1	2	4	1	1	1	1	1	2012	9	21	5	13	50	1	1	2	1977	0.561111111	0.170277778	0.194722222	0	0.240833333	0	0	0.203333333	1.5	0.57	0	0.306011
22152	4748	0	1	3	3	1	5	0	1	2013	1	4	5	14.33333333	83	1	0	1	6634	1.671666667	0.491388889	0.061388889	0.233333333	0.282777778	0.2	2	0.309166667	0	1.19	0	0.275831
10565	2214	0	1	4	1	2	4	1	1	2012	8	1	3	14	56	0	1	2	1215	0.354166667	0.090277778	0.249444444	0	0.05	0	0	0.094444444	1.5	0.22	0	0.0735294
69456	15018	0	1	4	5	1	1	1	3	2014	10	7	2	8	46	1	1	1	2161	0.519166667	0.1675	0.071666667	0	0.288055556	0	0	0.163333333	1.5	0.42	0	0.219388
52183	11181	0	0	4	4	5	1	1	2	2014	2	5	3	6.25	46	0	1	2	14248	3.145277778	1.128055556	0.285277778	0.583333333	0	0	0	0.788333333	3.1	3.03	10.5	0.558492
48756	10393	1	1	4	3	1	5	0	2	2013	12	14	6	14.75	78	1	0	1	4152	1.1525	0.327777778	0.067777778	0.1	0.148888889	0.283333333	2	0.245	0	0.82	0	0.230159
78616	17038	0	0	3	2	6	1	1	3	2015	2	3	2	8.166666667	30	1	0	0	3366	0.773888889	0.2425	0.132222222	0	0.246944444	0	0	0.203611111	1.5	0.51	0	0.431105
30464	6583	1	2	4	3	1	1	1	2	2013	5	12	7	16	40	1	1	1	7030	1.595833333	0.528333333	0.4625	0	0.456944444	0	0	0.410555556	1.5	1.24	0	0.395805
66250	14278	1	0	3	1	1	4	1	3	2014	8	23	6	5	52	0	0	1	6786	1.796944444	0.540277778	0.431111111	0	0.361944444	0	0	0.350277778	1.5	1.47	0	0.128469
18338	3886	1	0	3	2	1	4	1	1	2012	11	2	5	8.5	22	1	0	1	5485	1.351388889	0.420555556	0.081944444	0.25	0.105833333	0.216666667	2	0.393888889	2.65	1.36	0	0.396333
16702	3523	1	0	4	2	5	1	1	1	2012	10	16	2	7.5	27	1	1	2	863	0.369722222	0.115833333	0.296388889	0	0.040555556	0	0	0.102777778	1.5	0.36	0	0.0675676
15713	3326	0	2	4	5	1	4	1	1	2012	10	5	5	8.833333333	38	0	1	1	4821	1.083333333	0.316111111	0.037222222	0	0.521944444	0	0	0.3075	1.5	0.93	0	0.3785
19456	4113	1	0	3	4	1	1	1	1	2012	11	16	5	7.166666667	60	1	1	1	18777	4.547222222	1.480277778	0.1575	0.666666667	0.203333333	0.216666667	2	1.093055556	5.1	3.37	0	0.426684
79235	17179	1	1	4	5	1	1	1	3	2015	2	13	5	7.833333333	45	1	1	2	14363	3.3875	1.026111111	0.073611111	0.7	0.109444444	0.483333333	4	0.486111111	5.8	2.5	0	0.434857
42398	9063	2	0	3	3	6	5	0	2	2013	9	29	7	14	49	1	0	0	4171	0.982777778	0.303611111	0.2425	0	0.158333333	0	0	0.162777778	0	0.59	0	0.3157
66831	14418	0	1	1	1	6	1	1	3	2014	9	3	3	17	51	0	1	0	704	0.291666667	0.100833333	0.148611111	0	0.094722222	0	0	0.100555556	1.5	0.21	0	0.132597
54256	11616	1	2	1	5	1	1	1	2	2014	3	9	7	13.66666667	39	1	0	1	2096	0.488611111	0.203055556	0.2625	0	0.136666667	0	0	0.214722222	1.5	0.45	0	0.531695
79069	17135	2	0	4	2	2	5	0	3	2015	2	9	1	8.666666667	6	1	0	2	1224	0.439722222	0.144444444	0.2175	0	0.05	0	0	0.079722222	0	0.23	0	0.1777
4662	950	1	0	3	3	1	1	1	1	2012	5	29	2	16	26	1	0	1	1204	0.306944444	0.1275	0.073888889	0	0.179722222	0	0	0.1175	1.5	0.3	0	0.0118203
27232	5883	0	3	4	3	1	5	0	1	2013	3	15	5	18	82	0	1	1	5260	1.518055556	0.445277778	0.311388889	0.233333333	0.186111111	0.101666667	1	0.366944444	0	1.07	0	0.190765
1019	236	0	1	1	5	6	1	1	1	2012	4	17	2	9.733333333	28	0	1	0	365	0.089722222	0.046666667	0.045277778	0	0.051666667	0	0	0.062222222	1.5	0.12	10.5	0.379464
29343	6346	0	1	3	5	3	1	1	2	2013	4	26	5	15.08333333	55	0	1	2	3140	0.744444444	0.252777778	0.125	0	0.268888889	0	0	0.252222222	1.5	0.63	0	0.351322
16957	3581	0	4	4	3	1	1	1	1	2012	10	19	5	19.58333333	29	0	1	2	565	0.148611111	0.046944444	0.081388889	0	0.035555556	0	0	0.065555556	1.5	0.17	0	0.364407
12301	2614	0	2	1	3	6	5	0	1	2012	8	26	7	21.08333333	69	1	0	0	2225	0.531666667	0.213055556	0.183055556	0.05	0.041666667	0.116666667	1	0.148611111	0	0.44	0	0.11028
75674	16360	0	0	4	3	6	1	1	3	2014	12	18	4	20.5	34	0	1	0	1178	0.346944444	0.11	0.148333333	0	0.1	0	0	0.105555556	1.5	0.33	0	0.131579
32433	6991	3	2	3	3	1	3	0	2	2013	6	7	5	17	15	0	0	1	754	0.240277778	0.171666667	0.033888889	0	0.05	0	0	0.075555556	0	0.17	0	0.294118
39286	8405	1	3	4	3	1	5	0	2	2013	8	21	3	12.16666667	65	0	1	2	764	0.196111111	0.063611111	0.075555556	0	0.032777778	0	0	0.065555556	0	0.15	0	0.161017
55106	11792	2	0	3	3	6	5	0	3	2014	4	5	6	10	8	1	0	0	2909	0.737777778	0.226388889	0.071944444	0	0.223611111	0	0	0.159166667	0	0.49	0	0.373473
69058	14929	0	1	3	1	6	1	1	3	2014	10	1	3	17.5	29	0	0	0	6767	1.618055556	0.605833333	0.251666667	0.25	0	0	0	0.573333333	2.4	1.32	10.5	0.72093
73818	15989	0	0	3	3	6	5	0	3	2014	11	27	4	6.75	74	1	0	0	3368	0.810277778	0.245277778	0.092777778	0	0.316111111	0	0	0.176944444	0	0.55	0	0.189953
38477	8222	0	0	1	3	6	1	1	2	2013	8	10	6	14	31	0	0	0	669	0.167222222	0.046388889	0.130555556	0	0.015277778	0	0	0.053333333	1.5	0.12	0	0.145833
57706	12386	0	0	3	3	6	1	1	3	2014	5	12	1	15	32	1	0	0	5134	1.197222222	0.353611111	0.211666667	0.15	0	0	0	0.330833333	2.4	0.8	10.5	0.698573
67091	14489	0	0	4	3	6	1	1	3	2014	9	7	7	10	40	1	1	2	949	0.49	0.141944444	0.178333333	0	0.1	0	0	0.103888889	1.5	0.31	0	0.157754
54642	11698	0	5	3	3	1	1	1	2	2014	3	20	4	21.5	49	1	1	2	3725	0.981944444	0.334722222	0.161944444	0	0.387222222	0	0	0.254444444	1.5	0.77	0	0.254367
27466	5928	2	4	3	3	6	3	0	1	2013	3	25	1	18	15	1	0	0	3159	0.836111111	0.300555556	0.046666667	0	0.393055556	0	0	0.273333333	0	0.6	10.5	0.54065
72027	15601	0	4	4	4	1	1	1	3	2014	11	7	5	18.83333333	54	1	1	2	752	0.216111111	0.056944444	0.047222222	0	0.051666667	0	0	0.087222222	1.5	0.25	0	0.308917
42757	9132	0	0	3	4	6	1	1	2	2013	10	3	4	8.25	58	0	0	0	13273	3.011388889	1.05	0.125	0.433333333	0	0.116666667	1	1.061111111	6.4	2.4	10.5	0.740314
70691	15294	1	3	4	3	2	1	1	3	2014	10	20	1	21.83333333	28	0	1	1	6078	1.433888889	0.4175	0.113055556	0.283333333	0.18	0.14	1	0.304166667	3	0.91	0	0.145205
20912	4448	1	1	3	2	6	3	0	1	2012	12	7	5	15.5	11	1	0	0	1100	0.306666667	0.086944444	0.118055556	0	0.08	0	0	0.116666667	0	0.24	0	0.169048
43856	9365	0	3	4	3	1	5	0	2	2013	10	14	1	20.75	80	1	1	2	2079	0.576388889	0.255833333	0.213888889	0	0.155277778	0	0	0.117222222	0	0.38	0	0.324645
17463	3687	1	0	3	3	6	1	1	1	2012	10	24	3	13.5	57	0	0	0	1379	0.340277778	0.118888889	0.094444444	0	0.083333333	0	0	0.13	1.5	0.32	0	0.213675
17521	3699	1	4	4	5	2	1	1	1	2012	10	25	4	17.08333333	35	1	1	1	1373	0.381666667	0.146388889	0.167222222	0	0.070555556	0	0	0.073611111	1.5	0.2	0	0.135849
38324	8186	0	2	4	3	1	1	1	2	2013	8	8	4	20.5	38	1	1	1	1510	0.498611111	0.148055556	0.258055556	0	0.095277778	0	0	0.127222222	1.5	0.37	0	0.20524
72173	15639	0	0	4	3	2	5	0	3	2014	11	9	7	9.25	27	1	1	1	7697	1.746944444	0.532777778	0.213055556	0.366666667	0	0	0	0.293888889	0	1.04	0	0.136106
24392	5258	2	2	3	3	6	2	0	1	2013	1	31	4	16	17	1	0	2	5196	1.159166667	0.319166667	0.154166667	0	0.283333333	0	0	0.236388889	0	0.72	0	0.219741
44886	9589	0	0	3	1	6	1	1	2	2013	10	27	7	7.083333333	28	1	0	0	9090	2.136388889	0.6475	0.082777778	0.15	0.05	0.116666667	1	0.339722222	3	1.34	0	0.24121
61053	13086	0	2	4	3	1	1	1	3	2014	6	21	6	14.5	56	0	1	2	9627	2.364722222	0.679166667	0.1675	0	0.620277778	0.163055556	1	0.385	3	1.5	0	0.163059
77319	16738	0	1	4	3	6	5	0	3	2015	1	17	6	10.16666667	85	1	0	0	1090	0.251111111	0.065277778	0.060555556	0	0.055277778	0	0	0.040555556	0	0.14	0	0.0342466
77147	16697	0	0	1	3	6	5	0	3	2015	1	15	4	15	81	1	0	0	1454	0.331111111	0.106944444	0.103333333	0	0.05	0	0	0.104166667	0	0.23	0	0.2
26949	5816	2	1	4	2	5	5	0	1	2013	3	6	3	15.58333333	5	0	0	1	1721	0.471944444	0.144444444	0.019722222	0	0.193888889	0	0	0.149722222	0	0.55	0	0.111317
41768	8925	0	0	1	3	6	1	1	2	2013	9	21	6	12	27	0	1	0	1480	0.389722222	0.127777778	0.066666667	0	0.166944444	0	0	0.128055556	1.5	0.27	0	0.433839
11979	2537	1	2	4	4	1	1	1	1	2012	8	21	2	9.833333333	41	0	1	2	860	0.225833333	0.054444444	0.127777778	0	0.0625	0	0	0.063611111	1.5	0.17	0	0.0917031
28844	6246	1	0	4	3	1	5	0	2	2013	4	21	7	12.5	70	1	1	1	14238	3.439444444	1.046666667	0.238055556	0.9	0	0.183333333	1	0.618888889	0	2.31	0	0.280521
56954	12230	0	3	3	3	6	5	0	3	2014	5	3	6	15.25	66	1	1	0	1575	0.445833333	0.168055556	0.093333333	0	0.133333333	0	0	0.119444444	0	0.32	0	0.25814
6499	1334	0	3	3	5	1	1	1	1	2012	6	21	4	16.5	23	1	1	2	12746	2.813611111	0.79	0.089722222	0.3	0.264166667	0.116666667	1	0.611666667	4.3	2.26	10.5	0.638056
20334	4317	0	0	4	3	1	5	0	1	2012	11	30	5	10	68	0	1	2	5214	1.308611111	0.399722222	0.174444444	0	0.473333333	0	0	0.2325	0	0.86	0	0.287933
4157	852	1	1	3	5	1	5	0	1	2012	5	23	3	11.25	63	1	1	1	5257	1.298333333	0.353611111	0.161111111	0	0.487222222	0	0	0.359722222	0	1.02	0	0.285714
59696	12803	0	1	4	3	6	1	1	3	2014	6	5	4	23	27	0	1	0	10510	2.468888889	0.761388889	0.309722222	0.366666667	0	0.216666667	1	0.586666667	4.69	1.65	0	0.668561
1112	253	0	2	3	3	6	1	1	1	2012	4	18	3	13	50	1	0	0	3864	1.028333333	0.318333333	0.233888889	0	0.304444444	0	0	0.339166667	1.5	1.05	0	0.302211
3423	709	1	1	3	5	1	1	1	1	2012	5	16	3	8.85	42	0	1	2	16148	3.698055556	1.287777778	0.100555556	0.5	0.053055556	0.283333333	2	1.030277778	8.2	2.75	0	0.657859
22779	4885	1	1	1	5	1	5	0	1	2013	1	11	5	10.61666667	64	1	0	1	328	0.076666667	0.0375	0.015833333	0	0.017777778	0	0	0.049722222	0	0.13	0	0.463687
3291	683	4	3	1	5	2	1	1	1	2012	5	14	1	13.5	19	0	0	1	1076	0.280555556	0.126388889	0.087777778	0	0.15	0	0	0.136111111	1.5	0.24	10.5	0.62449
51105	10938	1	0	3	4	6	1	1	2	2014	1	20	1	9.5	34	0	0	0	5635	1.368055556	0.477777778	0.169166667	0	0.448055556	0.093333333	1	0.419722222	3	1.11	0	0.647915
61010	13078	3	3	4	5	1	1	1	3	2014	6	21	6	19.91666667	30	1	1	1	1473	0.478333333	0.166666667	0.204166667	0	0.1	0	0	0.131111111	1.5	0.35	0	0.275424
4117	845	0	1	4	5	1	1	1	1	2012	5	23	3	9	41	1	1	2	2829	0.636666667	0.19	0.089722222	0	0.404166667	0.095833333	1	0.209166667	3	0.55	0	0.270916
50891	10882	1	1	4	2	2	1	1	2	2014	1	17	5	8.25	40	1	1	2	4239	1.063333333	0.321666667	0.262777778	0	0.24	0	0	0.307777778	1.5	0.68	0	0.50361
28862	6250	1	0	1	3	3	1	1	2	2013	4	21	7	7.666666667	56	0	0	1	1195	0.325277778	0.158333333	0.141111111	0	0.061666667	0	0	0.108333333	1.5	0.28	0	0.0179487
65315	14066	0	4	4	3	1	1	1	3	2014	8	12	2	16.5	45	1	1	2	4610	1.19	0.382222222	0.230555556	0	0.270277778	0	0	0.269166667	1.5	0.82	0	0.21259
54284	11620	0	0	1	1	2	1	1	2	2014	3	10	1	8	35	1	1	2	1382	0.383888889	0.159722222	0.143611111	0	0.1025	0	0	0.211388889	1.5	0.32	10.5	0.65703
1768	368	2	1	4	2	1	3	0	1	2012	4	25	3	12	11	0	0	1	1670	0.438611111	0.148888889	0.133611111	0.083333333	0	0	0	0.135555556	0.75	0.34	0	0.346311
55727	11940	1	1	3	3	6	1	1	3	2014	4	13	7	17	35	1	0	0	4076	1.140555556	0.467777778	0.111388889	0.05	0.259722222	0.161944444	1	0.316666667	3	1.02	0	0.564035
71714	15544	0	0	4	3	2	1	1	3	2014	11	3	1	8.5	36	1	1	1	2133	0.483333333	0.159166667	0.152777778	0	0.070555556	0	0	0.141111111	1.5	0.33	0	0.257874
43415	9268	1	1	4	3	6	5	0	2	2013	10	9	3	16.25	72	0	0	0	11108	2.631388889	0.750555556	0.2275	0.55	0.1875	0.156111111	1	0.530555556	0	1.67	0	0.30733
71524	15497	1	1	4	1	2	1	1	3	2014	10	31	5	17.5	54	1	1	1	8728	2.154722222	0.703888889	0.216944444	0.333333333	0	0.133333333	1	0.55	2.4	1.55	0	0.371717
73879	15999	0	4	4	3	1	1	1	3	2014	11	28	5	19.41666667	49	1	1	2	893	0.262222222	0.093611111	0.158055556	0	0.067222222	0	0	0.108055556	1.5	0.28	0	0.33419
68609	14835	2	0	3	2	1	5	0	3	2014	9	26	5	8	8	0	0	1	1190	0.335277778	0.100277778	0.231111111	0	0.033333333	0	0	0.093611111	0	0.27	0	0.0712166
23719	5125	0	1	4	1	1	1	1	1	2013	1	25	5	17.5	39	1	0	1	7910	1.949166667	0.641111111	0.349444444	0	0.903611111	0	0	0.585	1.5	1.69	0	0.532764
63371	13612	1	1	1	2	6	1	1	3	2014	7	15	2	9	35	1	0	0	960	0.234166667	0.1025	0.153611111	0	0.034166667	0	0	0.105555556	1.5	0.22	0	0.160526
39896	8545	1	5	4	3	2	1	1	2	2013	8	31	6	14.5	45	0	1	2	14943	3.634166667	1.187222222	0.354444444	0.4	0.4575	0.0925	1	0.711388889	3	2.19	0	0.606404
79401	17220	2	1	1	3	1	3	0	3	2015	2	17	2	21.66666667	14	0	0	2	217	0.112222222	0.023611111	0.090555556	0	0.012222222	0	0	0.007222222	0	0.02	0	0
19652	4164	0	2	3	5	6	1	1	1	2012	11	19	1	16.25	47	0	0	0	2250	0.573333333	0.208611111	0.203611111	0.066666667	0	0	0	0.246666667	2.4	0.51	10.5	0.783784
5898	1209	0	4	3	3	2	1	1	1	2012	6	13	3	11	41	0	1	1	1120	0.301111111	0.11	0.151944444	0	0.045555556	0	0	0.179444444	1.5	0.71	0	0.346749
18719	3963	0	1	4	3	1	1	1	1	2012	11	7	3	17.5	45	1	1	2	8681	2.263333333	0.711666667	0.165277778	0	0.927777778	0.172222222	1	0.516666667	3	1.59	0	0.36828
22618	4848	3	1	3	2	2	3	0	1	2013	1	9	3	14.91666667	13	0	0	2	3093	0.786388889	0.196944444	0.1775	0	0.206666667	0	0	0.238055556	0	0.67	0	0.075846
78458	17006	1	4	1	3	6	5	0	3	2015	1	31	6	15.71666667	69	0	0	0	897	0.218333333	0.107777778	0.126666667	0.016666667	0	0	0	0.137222222	0	0.28	10.5	0.44332
53249	11399	1	3	4	4	1	1	1	2	2014	2	19	3	16	52	0	1	1	6470	1.556666667	0.503055556	0.033888889	0.15	0.053333333	0.083333333	1	0.360555556	3.9	1.29	0	0.472265
